# t x y
5.02000000 0.68825970 1.72469535
5.03000000 0.69109608 1.71899549
5.04000000 0.69395994 1.71331935
5.05000000 0.69685146 1.70766686
5.06000000 0.69977081 1.70203797
5.07000000 0.70271819 1.69643261
5.08000000 0.70569376 1.69085072
5.09000000 0.70869773 1.68529223
5.10000000 0.71173027 1.67975708
5.11000000 0.71479159 1.67424522
5.12000000 0.71788186 1.66875657
5.13000000 0.72100129 1.66329109
5.14000000 0.72415008 1.65784869
5.15000000 0.72732841 1.65242934
5.16000000 0.73053650 1.64703296
5.17000000 0.73377454 1.64165949
5.18000000 0.73704274 1.63630888
5.19000000 0.74034131 1.63098106
5.20000000 0.74367046 1.62567597
5.21000000 0.74703040 1.62039357
5.22000000 0.75042134 1.61513377
5.23000000 0.75384349 1.60989654
5.24000000 0.75729709 1.60468180
5.25000000 0.76078234 1.59948951
5.26000000 0.76429946 1.59431959
5.27000000 0.76784870 1.58917200
5.28000000 0.77143026 1.58404668
5.29000000 0.77504439 1.57894358
5.30000000 0.77869131 1.57386262
5.31000000 0.78237125 1.56880376
5.32000000 0.78608446 1.56376694
5.33000000 0.78983117 1.55875211
5.34000000 0.79361162 1.55375921
5.35000000 0.79742605 1.54878818
5.36000000 0.80127472 1.54383898
5.37000000 0.80515787 1.53891153
5.38000000 0.80907574 1.53400580
5.39000000 0.81302860 1.52912172
5.40000000 0.81701670 1.52425925
5.41000000 0.82104029 1.51941832
5.42000000 0.82509964 1.51459889
5.43000000 0.82919501 1.50980090
5.44000000 0.83332667 1.50502430
5.45000000 0.83749487 1.50026904
5.46000000 0.84169990 1.49553507
5.47000000 0.84594203 1.49082233
5.48000000 0.85022153 1.48613077
5.49000000 0.85453867 1.48146035
5.50000000 0.85889375 1.47681100
5.51000000 0.86328704 1.47218269
5.52000000 0.86771883 1.46757536
5.53000000 0.87218941 1.46298896
5.54000000 0.87669907 1.45842344
5.55000000 0.88124810 1.45387875
5.56000000 0.88583680 1.44935485
5.57000000 0.89046548 1.44485168
5.58000000 0.89513442 1.44036920
5.59000000 0.89984394 1.43590736
5.60000000 0.90459435 1.43146611
5.61000000 0.90938595 1.42704540
5.62000000 0.91421907 1.42264520
5.63000000 0.91909400 1.41826545
5.64000000 0.92401109 1.41390610
5.65000000 0.92897064 1.40956711
5.66000000 0.93397298 1.40524844
5.67000000 0.93901844 1.40095004
5.68000000 0.94410735 1.39667186
5.69000000 0.94924005 1.39241386
5.70000000 0.95441686 1.38817600
5.71000000 0.95963814 1.38395824
5.72000000 0.96490423 1.37976052
5.73000000 0.97021546 1.37558281
5.74000000 0.97557219 1.37142507
5.75000000 0.98097477 1.36728725
5.76000000 0.98642356 1.36316931
5.77000000 0.99191891 1.35907120
5.78000000 0.99746119 1.35499290
5.79000000 1.00305076 1.35093435
5.80000000 1.00868798 1.34689552
5.81000000 1.01437324 1.34287637
5.82000000 1.02010690 1.33887685
5.83000000 1.02588933 1.33489694
5.84000000 1.03172094 1.33093658
5.85000000 1.03760208 1.32699574
5.86000000 1.04353316 1.32307439
5.87000000 1.04951457 1.31917248
5.88000000 1.05554669 1.31528998
5.89000000 1.06162993 1.31142685
5.90000000 1.06776468 1.30758305
5.91000000 1.07395136 1.30375855
5.92000000 1.08019036 1.29995332
5.93000000 1.08648211 1.29616731
5.94000000 1.09282701 1.29240049
5.95000000 1.09922548 1.28865283
5.96000000 1.10567795 1.28492430
5.97000000 1.11218484 1.28121485
5.98000000 1.11874658 1.27752446
5.99000000 1.12536360 1.27385310
6.00000000 1.13203634 1.27020072
6.01000000 1.13876524 1.26656731
6.02000000 1.14555074 1.26295282
6.03000000 1.15239329 1.25935723
6.04000000 1.15929334 1.25578050
6.05000000 1.16625135 1.25222261
6.06000000 1.17326778 1.24868352
6.07000000 1.18034308 1.24516321
6.08000000 1.18747772 1.24166165
6.09000000 1.19467218 1.23817880
6.10000000 1.20192693 1.23471464
6.11000000 1.20924244 1.23126915
6.12000000 1.21661920 1.22784229
6.13000000 1.22405769 1.22443403
6.14000000 1.23155841 1.22104436
6.15000000 1.23912184 1.21767325
6.16000000 1.24674849 1.21432066
6.17000000 1.25443886 1.21098658
6.18000000 1.26219345 1.20767098
6.19000000 1.27001277 1.20437383
6.20000000 1.27789734 1.20109512
6.21000000 1.28584767 1.19783481
6.22000000 1.29386430 1.19459290
6.23000000 1.30194774 1.19136935
6.24000000 1.31009852 1.18816414
6.25000000 1.31831719 1.18497725
6.26000000 1.32660427 1.18180866
6.27000000 1.33496032 1.17865836
6.28000000 1.34338589 1.17552631
6.29000000 1.35188151 1.17241251
6.30000000 1.36044776 1.16931693
6.31000000 1.36908520 1.16623956
6.32000000 1.37779438 1.16318037
6.33000000 1.38657588 1.16013936
6.34000000 1.39543027 1.15711650
6.35000000 1.40435813 1.15411177
6.36000000 1.41336005 1.15112517
6.37000000 1.42243662 1.14815667
6.38000000 1.43158842 1.14520627
6.39000000 1.44081605 1.14227395
6.40000000 1.45012012 1.13935969
6.41000000 1.45950123 1.13646348
6.42000000 1.46895999 1.13358532
6.43000000 1.47849702 1.13072518
6.44000000 1.48811294 1.12788306
6.45000000 1.49780838 1.12505895
6.46000000 1.50758395 1.12225283
6.47000000 1.51744031 1.11946470
6.48000000 1.52737809 1.11669455
6.49000000 1.53739793 1.11394237
6.50000000 1.54750048 1.11120816
6.51000000 1.55768640 1.10849190
6.52000000 1.56795634 1.10579358
6.53000000 1.57831097 1.10311322
6.54000000 1.58875096 1.10045079
6.55000000 1.59927698 1.09780629
6.56000000 1.60988971 1.09517973
6.57000000 1.62058983 1.09257109
